t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
66,HK.MHImain,2020-07-27 09:51:00,24877.0,24939.0,24947.0,24874.0,1551,38645223.0,0.0,0.0,24878.0,-1,,0.002451965592089378,24960.808450073993,24847.191549926007,24904.0,60.35874188227535,62.24205417417767,-3.766624583804628,25.3648709246531,0.0,0.0,39.5161290322581,36.002123571645285,24920.0,24852.83333333332,52.38461538461455,85.4788709414428,-0.5
67,HK.MHImain,2020-07-27 09:54:00,24935.0,24881.0,24952.0,24879.0,1213,30224818.0,0.0,0.0,24939.0,-1,,-0.002325674646136533,24940.522531371815,24845.077468628184,24892.8,49.905218120544305,58.12977548963321,-16.449114738177812,25.3648709246531,0.0,0.0,41.39784946236562,35.43752317389695,24904.0,24857.410256410247,51.74358974358984,60.02642880741234,-0.5
68,HK.MHImain,2020-07-27 09:57:00,24883.0,24875.0,24908.0,24868.0,1011,25158088.0,0.0,0.0,24881.0,-1,,-0.00024114786383189202,24939.24134829484,24839.558651705163,24889.4,40.73253245351589,52.3306944775941,-23.196324048156427,25.3648709246531,0.0,0.0,40.591397849462396,40.50179211469537,24883.666666666668,24860.999999999985,49.89743589743711,30.284343953429026,-0.5
69,HK.MHImain,2020-07-27 10:00:00,24875.0,24840.0,24888.0,24836.0,1321,32841074.0,0.0,0.0,24875.0,-1,,-0.0014070351758793676,24946.33193862347,24818.86806137653,24882.6,24.480609395512147,43.04733278356679,-37.13344677610928,25.3648709246531,0.0,0.0,17.10942441492729,33.03289057558509,24854.666666666668,24863.20512820511,47.522682445760715,-11.978085830470578,-0.5
70,HK.MHImain,2020-07-27 10:03:00,24841.0,24846.0,24867.0,24823.0,1539,38234948.0,0.0,0.0,24840.0,-1,,0.00024154589371971902,24946.574995558556,24805.825004441445,24876.2,15.46123914796408,33.851968238365885,-36.78145818080361,25.3648709246531,0.0,0.0,13.38387054323789,23.69489760254252,24845.333333333332,24864.730769230755,45.87968441814715,-28.185947866939294,-0.5
71,HK.MHImain,2020-07-27 10:06:00,24850.0,24814.0,24859.0,24812.0,899,22322874.0,0.0,0.0,24846.0,-1,,-0.0012879336714158862,24900.114619490156,24802.285380509846,24851.2,0.607168267135421,22.77036824795573,-44.32639996164062,25.3648709246531,0.0,0.0,6.567307130861618,12.353534029675595,24828.333333333332,24865.56410256409,44.98224852071116,-55.17846180827896,-0.5
72,HK.MHImain,2020-07-27 10:09:00,24813.0,24848.0,24859.0,24812.0,984,24440905.0,0.0,0.0,24814.0,-1,,0.001370194245184253,24883.537899279803,24805.662100720194,24844.6,0.687805707591906,15.409514067834456,-29.4434167204851,25.3648709246531,0.0,0.0,14.158343545427444,11.36984040650898,24839.666666666668,24867.3205128205,43.09072978303853,-42.78390625713062,-0.5
73,HK.MHImain,2020-07-27 10:12:00,24851.0,24864.0,24878.0,24850.0,997,24790126.0,0.0,0.0,24848.0,-1,,0.0006439150032195862,24874.935519044055,24809.86448095595,24842.4,5.17028473107348,11.996437622247464,-13.65230578234797,25.3648709246531,0.0,0.0,21.393882056133737,14.039844244140928,24864.0,24870.05128205127,40.14990138067165,-10.047815549859203,-0.5
74,HK.MHImain,2020-07-27 10:15:00,24863.0,24854.0,24866.0,24830.0,755,18760749.0,0.0,0.0,24864.0,-1,,-0.00040218790218793377,24878.81904221972,24811.580957780283,24845.2,5.119062547131762,9.703979263875564,-9.169833433487604,25.3648709246531,0.0,0.0,30.95238095238098,22.16820218464738,24850.0,24871.74358974358,38.327416173570995,-37.82077672565608,-0.5
75,HK.MHImain,2020-07-27 10:18:00,24855.0,24830.0,24856.0,24819.0,842,20910149.0,0.0,0.0,24854.0,-1,,-0.0009656393337088565,24877.68753283578,24806.31246716422,24842.0,-1.6746525788148574,5.9111019829787566,-15.171509123587228,25.3648709246531,0.0,0.0,26.666666666666696,26.337643225060464,24835.0,24872.897435897423,37.084812623275305,-68.12750416619787,-0.5
76,HK.MHImain,2020-07-27 10:21:00,24830.0,24817.0,24846.0,24816.0,648,16090209.0,0.0,0.0,24830.0,-1,,-0.0005235602094241232,24876.4372575797,24808.7627424203,24842.6,-9.532275943689456,0.7633093407560194,-20.591170568890952,25.3648709246531,0.0,0.0,16.021825396825424,24.546957671957696,24826.333333333332,24873.52564102563,36.408284023669694,-86.41313180560233,-0.5
77,HK.MHImain,2020-07-27 10:24:00,24816.0,24781.0,24816.0,24780.0,1277,31664659.0,0.0,0.0,24817.0,-1,,-0.0014506185276221828,24887.84332869101,24770.55667130899,24829.2,-24.303144804100157,-7.59217537419604,-33.421938859808236,25.3648709246531,0.0,0.0,6.330467372134066,16.339653145208725,24792.333333333332,24872.820512820505,37.16765285996147,-144.36779169318402,-1.0
